date,Facebook
2014-04-08,60.029999999999994
2014-04-09,60.72
2014-04-10,62.099999999999994
2014-04-11,64.17
2014-04-12,67.61999999999999
2014-04-13,67.61999999999999
2014-04-14,60.72
2014-04-15,60.72
2014-04-16,62.099999999999994
2014-04-17,62.78999999999999
2014-04-18,64.17
2014-04-19,67.61999999999999
2014-04-20,69.0
2014-04-21,62.099999999999994
2014-04-22,60.72
2014-04-23,62.099999999999994
2014-04-24,61.41
2014-04-25,62.099999999999994
2014-04-26,69.0
2014-04-27,66.92999999999999
2014-04-28,60.029999999999994
2014-04-29,60.72
2014-04-30,60.72
2014-05-01,60.9
2014-05-02,62.99999999999999
2014-05-03,66.5
2014-05-04,65.1
2014-05-05,59.49999999999999
2014-05-06,58.8
2014-05-07,60.199999999999996
2014-05-08,60.199999999999996
2014-05-09,60.199999999999996
2014-05-10,67.19999999999999
2014-05-11,70.0
2014-05-12,60.199999999999996
2014-05-13,58.099999999999994
2014-05-14,60.199999999999996
2014-05-15,59.49999999999999
2014-05-16,62.3
2014-05-17,67.19999999999999
2014-05-18,67.19999999999999
2014-05-19,60.199999999999996
2014-05-20,60.199999999999996
2014-05-21,59.49999999999999
2014-05-22,61.599999999999994
2014-05-23,63.699999999999996
2014-05-24,68.6
2014-05-25,68.6
2014-05-26,67.19999999999999
2014-05-27,60.9
2014-05-28,60.9
2014-05-29,60.199999999999996
2014-05-30,62.99999999999999
2014-05-31,67.19999999999999
2014-06-01,68.39999999999999
2014-06-02,61.919999999999995
2014-06-03,61.919999999999995
2014-06-04,64.08
2014-06-05,65.52
2014-06-06,64.8
2014-06-07,69.84
2014-06-08,69.12
2014-06-09,63.36
2014-06-10,62.64
2014-06-11,62.64
2014-06-12,63.36
2014-06-13,63.36
2014-06-14,67.67999999999999
2014-06-15,72.0
2014-06-16,64.08
2014-06-17,62.64
2014-06-18,62.64
2014-06-19,66.96
2014-06-20,66.24
2014-06-21,69.12
2014-06-22,71.28
2014-06-23,64.08
2014-06-24,64.8
2014-06-25,64.08
2014-06-26,64.8
2014-06-27,66.96
2014-06-28,69.84
2014-06-29,70.56
2014-06-30,64.08
2014-07-01,62.48
2014-07-02,64.61
2014-07-03,66.03
2014-07-04,68.86999999999999
2014-07-05,70.28999999999999
2014-07-06,71.0
2014-07-07,63.19
2014-07-08,62.48
2014-07-09,63.19
2014-07-10,63.9
2014-07-11,63.9
2014-07-12,67.45
2014-07-13,66.74
2014-07-14,62.48
2014-07-15,63.19
2014-07-16,63.19
2014-07-17,64.61
2014-07-18,64.61
2014-07-19,68.86999999999999
2014-07-20,68.86999999999999
2014-07-21,62.48
2014-07-22,64.61
2014-07-23,64.61
2014-07-24,63.9
2014-07-25,63.9
2014-07-26,66.74
2014-07-27,66.74
2014-07-28,61.769999999999996
2014-07-29,63.9
2014-07-30,63.9
2014-07-31,62.48
2014-08-01,69.35
2014-08-02,67.16
2014-08-03,67.16
2014-08-04,62.78
2014-08-05,64.24
2014-08-06,65.7
2014-08-07,70.08
2014-08-08,67.16
2014-08-09,70.81
2014-08-10,69.35
2014-08-11,64.97
2014-08-12,63.51
2014-08-13,65.7
2014-08-14,65.7
2014-08-15,65.7
2014-08-16,69.35
2014-08-17,70.08
2014-08-18,65.7
2014-08-19,66.42999999999999
2014-08-20,67.16
2014-08-21,67.16
2014-08-22,69.35
2014-08-23,73.0
2014-08-24,73.0
2014-08-25,64.24
2014-08-26,64.97
2014-08-27,65.7
2014-08-28,64.97
2014-08-29,66.42999999999999
2014-08-30,70.81
2014-08-31,70.08
2014-09-01,67.89999999999999
2014-09-02,63.699999999999996
2014-09-03,68.6
2014-09-04,62.99999999999999
2014-09-05,65.1
2014-09-06,70.0
2014-09-07,67.89999999999999
2014-09-08,62.3
2014-09-09,60.9
2014-09-10,64.39999999999999
2014-09-11,62.99999999999999
2014-09-12,63.699999999999996
2014-09-13,67.89999999999999
2014-09-14,67.19999999999999
2014-09-15,62.99999999999999
2014-09-16,62.3
2014-09-17,63.699999999999996
2014-09-18,63.699999999999996
2014-09-19,65.1
2014-09-20,70.0
2014-09-21,67.89999999999999
2014-09-22,62.3
2014-09-23,62.99999999999999
2014-09-24,63.699999999999996
2014-09-25,62.3
2014-09-26,65.1
2014-09-27,70.0
2014-09-28,68.6
2014-09-29,62.3
2014-09-30,60.9
2014-10-01,62.3
2014-10-02,62.3
2014-10-03,62.99999999999999
2014-10-04,70.0
2014-10-05,66.5
2014-10-06,60.199999999999996
2014-10-07,60.199999999999996
2014-10-08,61.599999999999994
2014-10-09,60.9
2014-10-10,62.99999999999999
2014-10-11,67.89999999999999
2014-10-12,67.19999999999999
2014-10-13,60.9
2014-10-14,60.9
2014-10-15,62.3
2014-10-16,62.99999999999999
2014-10-17,63.699999999999996
2014-10-18,68.6
2014-10-19,68.6
2014-10-20,60.9
2014-10-21,60.9
2014-10-22,59.49999999999999
2014-10-23,60.199999999999996
2014-10-24,62.99999999999999
2014-10-25,69.3
2014-10-26,66.5
2014-10-27,60.199999999999996
2014-10-28,64.39999999999999
2014-10-29,60.9
2014-10-30,61.599999999999994
2014-10-31,64.39999999999999
2014-11-01,68.0
2014-11-02,65.28
2014-11-03,58.480000000000004
2014-11-04,58.480000000000004
2014-11-05,57.800000000000004
2014-11-06,58.480000000000004
2014-11-07,60.52
2014-11-08,66.64
2014-11-09,63.24
2014-11-10,58.480000000000004
2014-11-11,59.84
2014-11-12,57.120000000000005
2014-11-13,57.120000000000005
2014-11-14,57.120000000000005
2014-11-15,64.60000000000001
2014-11-16,62.56
2014-11-17,57.120000000000005
2014-11-18,57.800000000000004
2014-11-19,57.800000000000004
2014-11-20,57.120000000000005
2014-11-21,59.160000000000004
2014-11-22,63.92
2014-11-23,63.24
2014-11-24,57.120000000000005
2014-11-25,58.480000000000004
2014-11-26,60.52
2014-11-27,64.60000000000001
2014-11-28,61.2
2014-11-29,63.92
2014-11-30,61.2
2014-12-01,49.580000000000005
2014-12-02,51.59
2014-12-03,51.59
2014-12-04,50.25
2014-12-05,52.260000000000005
2014-12-06,57.620000000000005
2014-12-07,56.28
2014-12-08,50.92
2014-12-09,51.59
2014-12-10,51.59
2014-12-11,50.92
2014-12-12,52.260000000000005
2014-12-13,57.620000000000005
2014-12-14,56.95
2014-12-15,50.25
2014-12-16,51.59
2014-12-17,51.59
2014-12-18,52.93
2014-12-19,53.6
2014-12-20,58.96
2014-12-21,57.620000000000005
2014-12-22,55.61000000000001
2014-12-23,57.620000000000005
2014-12-24,60.300000000000004
2014-12-25,67.0
2014-12-26,59.63
2014-12-27,59.63
2014-12-28,58.96
2014-12-29,54.940000000000005
2014-12-30,55.61000000000001
2014-12-31,58.290000000000006
2015-01-01,65.0
2015-01-02,56.550000000000004
2015-01-03,59.800000000000004
2015-01-04,58.5
2015-01-05,55.25
2015-01-06,54.6
2015-01-07,53.300000000000004
2015-01-08,53.95
2015-01-09,53.95
2015-01-10,59.15
2015-01-11,56.550000000000004
2015-01-12,51.35
2015-01-13,52.0
2015-01-14,52.65
2015-01-15,51.35
2015-01-16,53.95
2015-01-17,57.85
2015-01-18,57.2
2015-01-19,53.300000000000004
2015-01-20,51.35
2015-01-21,52.65
2015-01-22,52.0
2015-01-23,52.65
2015-01-24,59.15
2015-01-25,57.85
2015-01-26,52.65
2015-01-27,59.800000000000004
2015-01-28,53.300000000000004
2015-01-29,52.65
2015-01-30,53.95
2015-01-31,57.2
2015-02-01,57.66
2015-02-02,53.32
2015-02-03,52.7
2015-02-04,52.7
2015-02-05,51.46
2015-02-06,53.94
2015-02-07,58.9
2015-02-08,58.9
2015-02-09,51.46
2015-02-10,52.08
2015-02-11,52.7
2015-02-12,53.32
2015-02-13,54.56
2015-02-14,62.0
2015-02-15,59.519999999999996
2015-02-16,55.18
2015-02-17,54.56
2015-02-18,53.32
2015-02-19,53.94
2015-02-20,55.8
2015-02-21,60.14
2015-02-22,60.14
2015-02-23,52.7
2015-02-24,53.94
2015-02-25,52.7
2015-02-26,55.18
2015-02-27,53.94
2015-02-28,58.9
2015-03-01,58.28
2015-03-02,52.7
2015-03-03,53.94
2015-03-04,53.94
2015-03-05,53.94
2015-03-06,54.56
2015-03-07,59.519999999999996
2015-03-08,59.519999999999996
2015-03-09,53.94
2015-03-10,53.32
2015-03-11,55.18
2015-03-12,54.56
2015-03-13,55.18
2015-03-14,60.76
2015-03-15,58.9
2015-03-16,52.08
2015-03-17,55.18
2015-03-18,53.94
2015-03-19,55.18
2015-03-20,54.56
2015-03-21,59.519999999999996
2015-03-22,62.0
2015-03-23,53.32
2015-03-24,53.94
2015-03-25,57.04
2015-03-26,55.18
2015-03-27,56.42
2015-03-28,61.38
2015-03-29,60.76
2015-03-30,53.32
2015-03-31,53.32
2015-04-01,55.68
2015-04-02,56.32
2015-04-03,58.88
2015-04-04,62.72
2015-04-05,62.72
2015-04-06,56.96
2015-04-07,56.32
2015-04-08,56.96
2015-04-09,55.04
2015-04-10,57.6
2015-04-11,64.0
2015-04-12,63.36
2015-04-13,56.32
2015-04-14,53.76
2015-04-15,55.68
2015-04-16,55.68
2015-04-17,56.32
2015-04-18,62.72
2015-04-19,62.08
2015-04-20,55.68
2015-04-21,55.68
2015-04-22,54.4
2015-04-23,55.04
2015-04-24,56.32
2015-04-25,61.44
2015-04-26,62.08
2015-04-27,54.4
2015-04-28,54.4
2015-04-29,56.96
2015-04-30,55.68
2015-05-01,54.78
2015-05-02,62.040000000000006
2015-05-03,62.040000000000006
2015-05-04,54.78
2015-05-05,55.440000000000005
2015-05-06,54.78
2015-05-07,56.1
2015-05-08,57.42
2015-05-09,62.7
2015-05-10,66.0
2015-05-11,56.760000000000005
2015-05-12,55.440000000000005
2015-05-13,54.78
2015-05-14,55.440000000000005
2015-05-15,55.440000000000005
2015-05-16,62.7
2015-05-17,61.38
2015-05-18,55.440000000000005
2015-05-19,55.440000000000005
2015-05-20,55.440000000000005
2015-05-21,56.760000000000005
2015-05-22,58.080000000000005
2015-05-23,64.68
2015-05-24,64.68
2015-05-25,63.36
2015-05-26,56.760000000000005
2015-05-27,55.440000000000005
2015-05-28,56.1
2015-05-29,56.760000000000005
2015-05-30,63.36
2015-05-31,62.7
2015-06-01,55.61000000000001
2015-06-02,55.61000000000001
2015-06-03,54.940000000000005
2015-06-04,56.95
2015-06-05,57.620000000000005
2015-06-06,62.980000000000004
2015-06-07,63.650000000000006
2015-06-08,58.290000000000006
2015-06-09,57.620000000000005
2015-06-10,57.620000000000005
2015-06-11,57.620000000000005
2015-06-12,58.290000000000006
2015-06-13,62.980000000000004
2015-06-14,62.980000000000004
2015-06-15,56.95
2015-06-16,56.95
2015-06-17,58.290000000000006
2015-06-18,60.970000000000006
2015-06-19,58.96
2015-06-20,64.99000000000001
2015-06-21,67.0
2015-06-22,59.63
2015-06-23,59.63
2015-06-24,58.290000000000006
2015-06-25,56.28
2015-06-26,58.290000000000006
2015-06-27,60.970000000000006
2015-06-28,61.64
2015-06-29,56.28
2015-06-30,56.28
2015-07-01,58.88
2015-07-02,57.6
2015-07-03,60.800000000000004
2015-07-04,64.0
2015-07-05,64.0
2015-07-06,56.96
2015-07-07,56.96
2015-07-08,57.6
2015-07-09,56.96
2015-07-10,57.6
2015-07-11,60.800000000000004
2015-07-12,60.160000000000004
2015-07-13,56.96
2015-07-14,55.68
2015-07-15,55.68
2015-07-16,55.04
2015-07-17,56.32
2015-07-18,58.88
2015-07-19,58.88
2015-07-20,54.4
2015-07-21,56.32
2015-07-22,56.96
2015-07-23,56.96
2015-07-24,57.6
2015-07-25,61.44
2015-07-26,62.08
2015-07-27,56.96
2015-07-28,56.96
2015-07-29,56.96
2015-07-30,56.96
2015-07-31,58.24
2015-08-01,62.400000000000006
2015-08-02,63.7
2015-08-03,58.5
2015-08-04,59.800000000000004
2015-08-05,59.800000000000004
2015-08-06,58.5
2015-08-07,59.800000000000004
2015-08-08,63.7
2015-08-09,63.7
2015-08-10,59.15
2015-08-11,58.5
2015-08-12,58.5
2015-08-13,59.15
2015-08-14,59.800000000000004
2015-08-15,65.0
2015-08-16,65.0
2015-08-17,58.5
2015-08-18,59.15
2015-08-19,58.5
2015-08-20,59.15
2015-08-21,58.5
2015-08-22,64.35000000000001
2015-08-23,63.050000000000004
2015-08-24,58.5
2015-08-25,57.2
2015-08-26,59.15
2015-08-27,58.5
2015-08-28,58.5
2015-08-29,62.400000000000006
2015-08-30,62.400000000000006
2015-08-31,55.25
2015-09-01,49.199999999999996
2015-09-02,50.4
2015-09-03,49.199999999999996
2015-09-04,49.8
2015-09-05,54.6
2015-09-06,55.199999999999996
2015-09-07,53.4
2015-09-08,48.6
2015-09-09,48.0
2015-09-10,48.0
2015-09-11,49.8
2015-09-12,54.6
2015-09-13,53.4
2015-09-14,48.6
2015-09-15,48.6
2015-09-16,51.6
2015-09-17,51.0
2015-09-18,52.8
2015-09-19,57.599999999999994
2015-09-20,56.4
2015-09-21,51.0
2015-09-22,51.0
2015-09-23,52.199999999999996
2015-09-24,54.0
2015-09-25,51.0
2015-09-26,56.4
2015-09-27,55.8
2015-09-28,60.0
2015-09-29,55.199999999999996
2015-09-30,52.199999999999996
2015-10-01,52.8
2015-10-02,54.0
2015-10-03,60.0
2015-10-04,57.0
2015-10-05,51.6
2015-10-06,52.8
2015-10-07,52.199999999999996
2015-10-08,52.8
2015-10-09,53.4
2015-10-10,59.4
2015-10-11,58.199999999999996
2015-10-12,52.8
2015-10-13,51.6
2015-10-14,52.199999999999996
2015-10-15,54.0
2015-10-16,54.0
2015-10-17,58.199999999999996
2015-10-18,59.4
2015-10-19,52.199999999999996
2015-10-20,52.199999999999996
2015-10-21,52.199999999999996
2015-10-22,52.199999999999996
2015-10-23,52.8
2015-10-24,58.8
2015-10-25,57.599999999999994
2015-10-26,51.6
2015-10-27,52.199999999999996
2015-10-28,50.4
2015-10-29,52.199999999999996
2015-10-30,53.4
2015-10-31,58.8
2015-11-01,61.0
2015-11-02,50.629999999999995
2015-11-03,51.24
2015-11-04,51.24
2015-11-05,51.85
2015-11-06,53.07
2015-11-07,59.17
2015-11-08,56.73
2015-11-09,50.019999999999996
2015-11-10,51.24
2015-11-11,53.07
2015-11-12,53.07
2015-11-13,51.85
2015-11-14,59.78
2015-11-15,57.949999999999996
2015-11-16,51.24
2015-11-17,51.24
2015-11-18,51.24
2015-11-19,51.24
2015-11-20,53.68
2015-11-21,56.12
2015-11-22,54.9
2015-11-23,50.629999999999995
2015-11-24,51.24
2015-11-25,54.29
2015-11-26,56.73
2015-11-27,53.68
2015-11-28,55.51
2015-11-29,55.51
2015-11-30,46.97
2015-12-01,44.839999999999996
2015-12-02,45.43
2015-12-03,46.61
2015-12-04,46.61
2015-12-05,51.919999999999995
2015-12-06,50.739999999999995
2015-12-07,44.839999999999996
2015-12-08,45.43
2015-12-09,45.43
2015-12-10,47.199999999999996
2015-12-11,47.199999999999996
2015-12-12,51.919999999999995
2015-12-13,50.739999999999995
2015-12-14,45.43
2015-12-15,45.43
2015-12-16,46.61
2015-12-17,47.199999999999996
2015-12-18,47.79
2015-12-19,51.919999999999995
2015-12-20,51.919999999999995
2015-12-21,48.97
2015-12-22,50.739999999999995
2015-12-23,51.33
2015-12-24,52.51
2015-12-25,59.0
2015-12-26,54.279999999999994
2015-12-27,54.279999999999994
2015-12-28,50.15
2015-12-29,50.739999999999995
2015-12-30,50.739999999999995
2015-12-31,52.51
2016-01-01,70.56
2016-01-02,72.0
2016-01-03,70.56
2016-01-04,62.64
2016-01-05,62.64
2016-01-06,63.36
2016-01-07,63.36
2016-01-08,64.8
2016-01-09,68.39999999999999
2016-01-10,64.8
2016-01-11,59.76
2016-01-12,61.919999999999995
2016-01-13,61.919999999999995
2016-01-14,59.04
2016-01-15,61.919999999999995
2016-01-16,69.12
2016-01-17,69.12
2016-01-18,64.8
2016-01-19,60.48
2016-01-20,62.64
2016-01-21,63.36
2016-01-22,64.08
2016-01-23,70.56
2016-01-24,70.56
2016-01-25,61.919999999999995
2016-01-26,60.48
2016-01-27,63.36
2016-01-28,63.36
2016-01-29,63.36
2016-01-30,69.12
2016-01-31,68.39999999999999
2016-02-01,59.339999999999996
2016-02-02,59.339999999999996
2016-02-03,60.029999999999994
2016-02-04,60.72
2016-02-05,60.72
2016-02-06,66.24
2016-02-07,66.92999999999999
2016-02-08,59.339999999999996
2016-02-09,60.029999999999994
2016-02-10,57.269999999999996
2016-02-11,59.339999999999996
2016-02-12,61.41
2016-02-13,66.24
2016-02-14,69.0
2016-02-15,64.17
2016-02-16,58.65
2016-02-17,59.339999999999996
2016-02-18,59.339999999999996
2016-02-19,59.339999999999996
2016-02-20,65.55
2016-02-21,65.55
2016-02-22,59.339999999999996
2016-02-23,58.65
2016-02-24,61.41
2016-02-25,60.72
2016-02-26,60.72
2016-02-27,66.24
2016-02-28,65.55
2016-02-29,55.88999999999999
2016-03-01,56.699999999999996
2016-03-02,57.4
2016-03-03,59.49999999999999
2016-03-04,58.8
2016-03-05,65.1
2016-03-06,62.99999999999999
2016-03-07,57.4
2016-03-08,58.099999999999994
2016-03-09,57.4
2016-03-10,58.8
2016-03-11,59.49999999999999
2016-03-12,65.8
2016-03-13,65.1
2016-03-14,59.49999999999999
2016-03-15,58.099999999999994
2016-03-16,58.8
2016-03-17,58.8
2016-03-18,60.199999999999996
2016-03-19,66.5
2016-03-20,65.8
2016-03-21,58.099999999999994
2016-03-22,60.199999999999996
2016-03-23,59.49999999999999
2016-03-24,60.9
2016-03-25,62.99999999999999
2016-03-26,66.5
2016-03-27,70.0
2016-03-28,61.599999999999994
2016-03-29,60.9
2016-03-30,60.199999999999996
2016-03-31,60.9
2016-04-01,64.61
2016-04-02,68.86999999999999
2016-04-03,68.86999999999999
2016-04-04,61.769999999999996
2016-04-05,61.059999999999995
2016-04-06,61.769999999999996
2016-04-07,62.48
2016-04-08,63.19
2016-04-09,68.16
2016-04-10,68.16
2016-04-11,63.19
2016-04-12,62.48
2016-04-13,61.769999999999996
2016-04-14,63.19
2016-04-15,63.19
2016-04-16,69.58
2016-04-17,71.0
2016-04-18,61.769999999999996
2016-04-19,60.349999999999994
2016-04-20,61.059999999999995
2016-04-21,60.349999999999994
2016-04-22,63.19
2016-04-23,69.58
2016-04-24,68.86999999999999
2016-04-25,61.769999999999996
2016-04-26,61.059999999999995
2016-04-27,61.059999999999995
2016-04-28,61.769999999999996
2016-04-29,61.059999999999995
2016-04-30,67.45
2016-05-01,65.1
2016-05-02,56.699999999999996
2016-05-03,56.699999999999996
2016-05-04,56.0
2016-05-05,57.4
2016-05-06,58.8
2016-05-07,65.1
2016-05-08,70.0
2016-05-09,60.199999999999996
2016-05-10,58.099999999999994
2016-05-11,59.49999999999999
