date,Chevron
2011-01-01,17.48
2011-01-02,14.44
2011-01-03,20.52
2011-01-04,20.9
2011-01-05,20.9
2011-01-06,22.8
2011-01-07,18.240000000000002
2011-01-08,18.240000000000002
2011-01-09,16.34
2011-01-10,20.14
2011-01-11,21.28
2011-01-12,20.9
2011-01-13,20.14
2011-01-14,16.72
2011-01-15,18.240000000000002
2011-01-16,15.58
2011-01-17,18.240000000000002
2011-01-18,22.42
2011-01-19,21.66
2011-01-20,22.04
2011-01-21,24.7
2011-01-22,12.16
2011-01-23,15.2
2011-01-24,22.42
2011-01-25,19.38
2011-01-26,20.52
2011-01-27,21.28
2011-01-28,28.12
2011-01-29,22.8
2011-01-30,38.0
2011-01-31,27.740000000000002
2011-02-01,32.68
2011-02-02,30.4
2011-02-03,25.84
2011-02-04,25.84
2011-02-05,24.32
2011-02-06,19.0
2011-02-07,23.94
2011-02-08,25.46
2011-02-09,22.42
2011-02-10,31.54
2011-02-11,22.42
2011-02-12,16.72
2011-02-13,13.68
2011-02-14,23.94
2011-02-15,38.0
2011-02-16,38.0
2011-02-17,25.080000000000002
2011-02-18,30.4
2011-02-19,18.62
2011-02-20,19.38
2011-02-21,24.32
2011-02-22,29.26
2011-02-23,34.58
2011-02-24,30.4
2011-02-25,32.68
2011-02-26,20.52
2011-02-27,19.76
2011-02-28,27.36
2011-03-01,38.0
2011-03-02,31.16
2011-03-03,30.4
2011-03-04,34.2
2011-03-05,19.38
2011-03-06,24.32
2011-03-07,30.4
2011-03-08,33.44
2011-03-09,35.34
2011-03-10,36.480000000000004
2011-03-11,29.26
2011-03-12,21.28
2011-03-13,27.36
2011-03-14,27.740000000000002
2011-03-15,33.82
2011-03-16,27.36
2011-03-17,26.22
2011-03-18,29.64
2011-03-19,19.76
2011-03-20,22.8
2011-03-21,29.64
2011-03-22,28.88
2011-03-23,30.78
2011-03-24,27.36
2011-03-25,34.2
2011-03-26,22.42
2011-03-27,20.52
2011-03-28,28.12
2011-03-29,24.7
2011-03-30,30.4
2011-03-31,30.02
2011-04-01,34.71
2011-04-02,23.01
2011-04-03,24.57
2011-04-04,31.59
2011-04-05,31.200000000000003
2011-04-06,31.98
2011-04-07,33.54
2011-04-08,32.76
2011-04-09,25.740000000000002
2011-04-10,26.130000000000003
2011-04-11,28.470000000000002
2011-04-12,33.93
2011-04-13,31.200000000000003
2011-04-14,32.76
2011-04-15,31.98
2011-04-16,24.57
2011-04-17,24.96
2011-04-18,27.69
2011-04-19,28.86
2011-04-20,33.15
2011-04-21,28.86
2011-04-22,39.0
2011-04-23,28.470000000000002
2011-04-24,20.67
2011-04-25,27.69
2011-04-26,26.91
2011-04-27,30.810000000000002
2011-04-28,28.080000000000002
2011-04-29,35.1
2011-04-30,28.080000000000002
2011-05-01,29.26
2011-05-02,32.3
2011-05-03,30.02
2011-05-04,29.26
2011-05-05,32.68
2011-05-06,37.24
2011-05-07,29.26
2011-05-08,26.6
2011-05-09,34.2
2011-05-10,38.0
2011-05-11,37.24
2011-05-12,35.34
2011-05-13,34.2
2011-05-14,26.22
2011-05-15,23.56
2011-05-16,37.24
2011-05-17,35.72
2011-05-18,31.16
2011-05-19,30.4
2011-05-20,34.58
2011-05-21,24.7
2011-05-22,26.22
2011-05-23,31.92
2011-05-24,38.0
2011-05-25,30.78
2011-05-26,30.02
2011-05-27,31.92
2011-05-28,25.080000000000002
2011-05-29,25.46
2011-05-30,24.7
2011-05-31,31.16
2011-06-01,36.9
2011-06-02,38.129999999999995
2011-06-03,41.0
2011-06-04,31.569999999999997
2011-06-05,22.549999999999997
2011-06-06,41.0
2011-06-07,31.569999999999997
2011-06-08,29.93
2011-06-09,35.669999999999995
2011-06-10,32.8
2011-06-11,23.369999999999997
2011-06-12,29.11
2011-06-13,34.44
2011-06-14,32.39
2011-06-15,37.309999999999995
2011-06-16,32.39
2011-06-17,29.93
2011-06-18,28.29
2011-06-19,18.45
2011-06-20,29.93
2011-06-21,38.129999999999995
2011-06-22,32.8
2011-06-23,34.85
2011-06-24,35.26
2011-06-25,31.159999999999997
2011-06-26,24.189999999999998
2011-06-27,37.309999999999995
2011-06-28,35.669999999999995
2011-06-29,24.599999999999998
2011-06-30,38.54
2011-07-01,31.6
2011-07-02,32.800000000000004
2011-07-03,31.6
2011-07-04,24.400000000000002
2011-07-05,31.6
2011-07-06,30.400000000000002
2011-07-07,38.0
2011-07-08,34.4
2011-07-09,31.6
2011-07-10,25.6
2011-07-11,28.400000000000002
2011-07-12,32.0
2011-07-13,30.0
2011-07-14,34.800000000000004
2011-07-15,32.0
2011-07-16,32.0
2011-07-17,20.8
2011-07-18,30.8
2011-07-19,29.6
2011-07-20,33.6
2011-07-21,34.800000000000004
2011-07-22,31.200000000000003
2011-07-23,24.400000000000002
2011-07-24,22.8
2011-07-25,33.2
2011-07-26,33.2
2011-07-27,32.800000000000004
2011-07-28,40.0
2011-07-29,36.0
2011-07-30,27.200000000000003
2011-07-31,23.6
2011-08-01,30.749999999999996
2011-08-02,41.0
2011-08-03,33.21
2011-08-04,31.979999999999997
2011-08-05,31.159999999999997
2011-08-06,28.29
2011-08-07,24.189999999999998
2011-08-08,33.21
2011-08-09,32.39
2011-08-10,28.29
2011-08-11,34.03
2011-08-12,34.03
2011-08-13,32.39
2011-08-14,19.68
2011-08-15,26.65
2011-08-16,31.159999999999997
2011-08-17,23.779999999999998
2011-08-18,32.39
2011-08-19,31.159999999999997
2011-08-20,16.4
2011-08-21,22.549999999999997
2011-08-22,31.979999999999997
2011-08-23,28.7
2011-08-24,28.29
2011-08-25,22.959999999999997
2011-08-26,33.21
2011-08-27,29.11
2011-08-28,15.17
2011-08-29,31.159999999999997
2011-08-30,31.979999999999997
2011-08-31,29.93
2011-09-01,41.0
2011-09-02,31.569999999999997
2011-09-03,27.06
2011-09-04,19.68
2011-09-05,24.189999999999998
2011-09-06,35.26
2011-09-07,38.129999999999995
2011-09-08,30.34
2011-09-09,34.85
2011-09-10,27.88
2011-09-11,25.009999999999998
2011-09-12,31.979999999999997
2011-09-13,31.569999999999997
2011-09-14,34.44
2011-09-15,29.93
2011-09-16,39.36
2011-09-17,26.65
2011-09-18,23.779999999999998
2011-09-19,33.62
2011-09-20,36.489999999999995
2011-09-21,35.26
2011-09-22,29.93
2011-09-23,29.52
2011-09-24,23.779999999999998
2011-09-25,25.009999999999998
2011-09-26,28.7
2011-09-27,36.08
2011-09-28,32.39
2011-09-29,33.21
2011-09-30,30.749999999999996
2011-10-01,26.24
2011-10-02,25.83
2011-10-03,31.159999999999997
2011-10-04,36.489999999999995
2011-10-05,29.52
2011-10-06,34.03
2011-10-07,29.52
2011-10-08,28.29
2011-10-09,26.65
2011-10-10,30.34
2011-10-11,34.85
2011-10-12,32.8
2011-10-13,36.08
2011-10-14,31.569999999999997
2011-10-15,28.7
2011-10-16,25.419999999999998
2011-10-17,31.569999999999997
2011-10-18,29.52
2011-10-19,31.159999999999997
2011-10-20,41.0
2011-10-21,29.52
2011-10-22,20.09
2011-10-23,21.73
2011-10-24,34.85
2011-10-25,41.0
2011-10-26,30.749999999999996
2011-10-27,34.03
2011-10-28,35.26
2011-10-29,31.979999999999997
2011-10-30,24.599999999999998
2011-10-31,29.52
2011-11-01,36.54
2011-11-02,35.28
2011-11-03,32.76
2011-11-04,35.28
2011-11-05,25.619999999999997
2011-11-06,25.2
2011-11-07,29.82
2011-11-08,34.86
2011-11-09,28.98
2011-11-10,30.24
2011-11-11,32.339999999999996
2011-11-12,21.84
2011-11-13,25.619999999999997
2011-11-14,31.08
2011-11-15,34.019999999999996
2011-11-16,34.019999999999996
2011-11-17,35.28
2011-11-18,32.339999999999996
2011-11-19,25.619999999999997
2011-11-20,28.56
2011-11-21,31.5
2011-11-22,27.72
2011-11-23,30.66
2011-11-24,25.2
2011-11-25,25.619999999999997
2011-11-26,23.939999999999998
2011-11-27,28.14
2011-11-28,34.019999999999996
2011-11-29,34.86
2011-11-30,42.0
2011-12-01,21.459999999999997
2011-12-02,33.059999999999995
2011-12-03,37.699999999999996
2011-12-04,57.99999999999999
2011-12-05,29.58
2011-12-06,12.18
2011-12-07,12.18
2011-12-08,10.44
2011-12-09,9.86
2011-12-10,8.7
2011-12-11,6.38
2011-12-12,10.44
2011-12-13,9.86
2011-12-14,9.86
2011-12-15,11.02
2011-12-16,11.02
2011-12-17,8.12
2011-12-18,6.38
2011-12-19,8.12
2011-12-20,7.539999999999999
2011-12-21,9.86
2011-12-22,8.12
2011-12-23,7.539999999999999
2011-12-24,8.7
2011-12-25,8.12
2011-12-26,8.7
2011-12-27,9.86
2011-12-28,10.44
2011-12-29,9.86
2011-12-30,11.02
2011-12-31,9.86
2012-01-01,23.76
2012-01-02,27.72
2012-01-03,35.64
2012-01-04,37.84
2012-01-05,44.0
2012-01-06,36.08
2012-01-07,31.24
2012-01-08,29.04
2012-01-09,38.28
2012-01-10,30.36
2012-01-11,36.52
2012-01-12,33.88
2012-01-13,37.84
2012-01-14,27.28
2012-01-15,42.24
2012-01-16,37.84
2012-01-17,42.24
2012-01-18,34.32
2012-01-19,42.24
2012-01-20,37.84
2012-01-21,30.8
2012-01-22,27.28
2012-01-23,29.04
2012-01-24,37.4
2012-01-25,36.96
2012-01-26,35.64
2012-01-27,33.88
2012-01-28,30.8
2012-01-29,21.56
2012-01-30,32.56
2012-01-31,30.36
2012-02-01,32.68
2012-02-02,36.12
2012-02-03,35.26
2012-02-04,30.96
2012-02-05,31.39
2012-02-06,30.96
2012-02-07,32.68
2012-02-08,34.83
2012-02-09,36.55
2012-02-10,32.68
2012-02-11,30.099999999999998
2012-02-12,24.94
2012-02-13,33.97
2012-02-14,30.53
2012-02-15,38.269999999999996
2012-02-16,34.83
2012-02-17,29.669999999999998
2012-02-18,33.11
2012-02-19,25.37
2012-02-20,25.8
2012-02-21,34.83
2012-02-22,43.0
2012-02-23,31.82
2012-02-24,31.39
2012-02-25,30.96
2012-02-26,27.95
2012-02-27,35.69
2012-02-28,33.11
2012-02-29,35.69
2012-03-01,39.1
2012-03-02,39.56
2012-03-03,30.360000000000003
2012-03-04,33.120000000000005
2012-03-05,37.260000000000005
2012-03-06,37.260000000000005
2012-03-07,37.260000000000005
2012-03-08,39.56
2012-03-09,36.800000000000004
2012-03-10,31.28
2012-03-11,28.52
2012-03-12,44.620000000000005
2012-03-13,35.88
2012-03-14,40.02
2012-03-15,34.5
2012-03-16,43.7
2012-03-17,38.64
2012-03-18,36.34
2012-03-19,33.58
2012-03-20,46.0
2012-03-21,36.800000000000004
2012-03-22,42.78
2012-03-23,41.4
2012-03-24,30.82
2012-03-25,37.72
2012-03-26,42.78
2012-03-27,38.64
2012-03-28,35.88
2012-03-29,42.32
2012-03-30,40.02
2012-03-31,28.52
2012-04-01,31.28
2012-04-02,41.86
2012-04-03,38.18
2012-04-04,39.1
2012-04-05,38.18
2012-04-06,38.18
2012-04-07,34.5
2012-04-08,29.900000000000002
2012-04-09,40.02
2012-04-10,37.72
2012-04-11,42.78
2012-04-12,39.1
2012-04-13,37.260000000000005
2012-04-14,34.96
2012-04-15,29.900000000000002
2012-04-16,41.86
2012-04-17,42.32
2012-04-18,41.86
2012-04-19,40.940000000000005
2012-04-20,37.72
2012-04-21,29.900000000000002
2012-04-22,33.120000000000005
2012-04-23,41.4
2012-04-24,35.42
2012-04-25,42.78
2012-04-26,34.96
2012-04-27,46.0
2012-04-28,34.96
2012-04-29,31.28
2012-04-30,43.24
2012-05-01,42.0
2012-05-02,40.0
2012-05-03,40.0
2012-05-04,45.5
2012-05-05,40.0
2012-05-06,34.0
2012-05-07,41.0
2012-05-08,48.0
2012-05-09,41.0
2012-05-10,44.5
2012-05-11,45.0
2012-05-12,38.0
2012-05-13,34.0
2012-05-14,45.5
2012-05-15,42.5
2012-05-16,44.5
2012-05-17,41.0
2012-05-18,41.0
2012-05-19,35.5
2012-05-20,37.0
2012-05-21,39.0
2012-05-22,39.0
2012-05-23,41.0
2012-05-24,44.0
2012-05-25,46.0
2012-05-26,33.5
2012-05-27,35.0
2012-05-28,37.0
2012-05-29,40.5
2012-05-30,44.5
2012-05-31,50.0
2012-06-01,42.64
2012-06-02,35.88
2012-06-03,35.36
2012-06-04,41.08
2012-06-05,49.92
2012-06-06,46.28
2012-06-07,42.120000000000005
2012-06-08,47.84
2012-06-09,39.52
2012-06-10,34.32
2012-06-11,44.72
2012-06-12,39.52
2012-06-13,41.08
2012-06-14,43.68
2012-06-15,47.84
2012-06-16,42.64
2012-06-17,37.44
2012-06-18,44.2
2012-06-19,46.800000000000004
2012-06-20,52.0
2012-06-21,49.92
2012-06-22,48.36
2012-06-23,34.32
2012-06-24,40.04
2012-06-25,50.96
2012-06-26,48.88
2012-06-27,43.160000000000004
2012-06-28,42.120000000000005
2012-06-29,42.120000000000005
2012-06-30,46.28
2012-07-01,38.34
2012-07-02,42.660000000000004
2012-07-03,39.96
2012-07-04,36.18
2012-07-05,37.260000000000005
2012-07-06,48.6
2012-07-07,37.800000000000004
2012-07-08,40.5
2012-07-09,44.28
2012-07-10,42.660000000000004
2012-07-11,45.36
2012-07-12,44.82
2012-07-13,48.06
2012-07-14,34.02
2012-07-15,39.42
2012-07-16,47.52
2012-07-17,50.760000000000005
2012-07-18,48.06
2012-07-19,41.040000000000006
2012-07-20,42.660000000000004
2012-07-21,43.74
2012-07-22,38.34
2012-07-23,50.220000000000006
2012-07-24,46.980000000000004
2012-07-25,54.0
2012-07-26,46.440000000000005
2012-07-27,54.0
2012-07-28,34.56
2012-07-29,41.580000000000005
2012-07-30,36.72
2012-07-31,46.980000000000004
2012-08-01,14.6
2012-08-02,11.68
2012-08-03,12.41
2012-08-04,9.49
2012-08-05,11.68
2012-08-06,12.41
2012-08-07,73.0
2012-08-08,24.09
2012-08-09,17.52
2012-08-10,16.06
2012-08-11,13.87
2012-08-12,13.87
2012-08-13,15.33
2012-08-14,13.14
2012-08-15,14.6
2012-08-16,13.14
2012-08-17,13.87
2012-08-18,8.76
2012-08-19,10.95
2012-08-20,13.87
2012-08-21,13.87
2012-08-22,11.68
2012-08-23,16.06
2012-08-24,12.41
2012-08-25,10.95
2012-08-26,10.219999999999999
2012-08-27,12.41
2012-08-28,13.14
2012-08-29,10.95
2012-08-30,12.41
2012-08-31,13.14
2012-09-01,41.440000000000005
2012-09-02,43.120000000000005
2012-09-03,50.400000000000006
2012-09-04,53.760000000000005
2012-09-05,48.160000000000004
2012-09-06,56.00000000000001
2012-09-07,45.92
2012-09-08,42.00000000000001
2012-09-09,42.00000000000001
2012-09-10,50.400000000000006
2012-09-11,51.52
2012-09-12,47.6
2012-09-13,48.160000000000004
2012-09-14,49.84
2012-09-15,45.92
2012-09-16,42.56
2012-09-17,44.24
2012-09-18,49.28
2012-09-19,47.6
2012-09-20,49.28
2012-09-21,45.36000000000001
2012-09-22,43.120000000000005
2012-09-23,39.2
2012-09-24,51.52
2012-09-25,43.120000000000005
2012-09-26,45.36000000000001
2012-09-27,45.92
2012-09-28,51.52
2012-09-29,48.720000000000006
2012-09-30,45.92
2012-10-01,52.800000000000004
2012-10-02,51.150000000000006
2012-10-03,51.7
2012-10-04,41.800000000000004
2012-10-05,53.900000000000006
2012-10-06,45.650000000000006
2012-10-07,44.550000000000004
2012-10-08,47.300000000000004
2012-10-09,46.75000000000001
2012-10-10,55.00000000000001
2012-10-11,51.150000000000006
2012-10-12,51.150000000000006
2012-10-13,39.6
2012-10-14,41.800000000000004
2012-10-15,52.25000000000001
2012-10-16,46.75000000000001
2012-10-17,53.35
2012-10-18,43.45
2012-10-19,47.300000000000004
2012-10-20,30.800000000000004
2012-10-21,42.35
2012-10-22,45.1
2012-10-23,52.800000000000004
2012-10-24,47.300000000000004
2012-10-25,46.75000000000001
2012-10-26,46.75000000000001
2012-10-27,36.300000000000004
2012-10-28,39.050000000000004
2012-10-29,45.650000000000006
2012-10-30,43.45
2012-10-31,44.0
2012-11-01,42.660000000000004
2012-11-02,44.82
2012-11-03,37.260000000000005
2012-11-04,33.480000000000004
2012-11-05,48.06
